,X1a,Z1w,X2a,Z2w,X3a,Z3w,X4a,Z4w,X5a,Z5w,X6a,Z6w,X7a,Z7w,X8a,Z8w,X9a,Z9w,X10a,Z10w,X11a,Z11w,X12a,Z12w,X13a,Z13w,X14a,Z14w,X15a,Z15w,label
0,0.08531740912103446,-0.18762706888793107,0.08584906216310345,-0.19220031739103446,0.08291206622758622,-0.0881047163337931,0.09873261550275862,0.20406185808241378,0.1724155978551724,0.14413475299724138,0.27126177032068965,0.12930524629131038,0.3855310426862069,-0.06546042606493102,0.3905481956689656,-0.33006362915379306,0.30532369679999993,-0.44664533417586216,0.24211376321724146,-0.31322622891034496,0.20778859105517242,-0.3532034406896551,0.17091871064137937,-0.46165549968620695,0.1488163967793103,-0.2834072034137932,0.1436185849896552,-0.17051609959655173,0.14845378875714285,-0.1476305008010714,open
1,0.22423370360384617,-0.14542259216538464,0.22704324576153848,-0.12889350304153843,0.22077934851923078,-0.02059947086769231,0.2416091097346154,0.16470365083538457,0.310801684568,0.0764669860852,0.370186193848,-0.10163265380776,0.406818017572,0.0017423767480000197,0.429947918696,-0.14367722168312003,0.4197092102039999,-0.2241259277336,0.375167834472,-0.26508674926799997,0.32778237304399993,-0.36927608643200005,0.28754005736800003,-0.21082758179600003,0.28662994995599994,-0.14134207763120002,0.2971560608,-0.08837622070715997,0.32983011476,-0.1650886962892,open
2,0.17125541100384617,-0.1627116394115385,0.17117480938846155,-0.12769599327961537,0.16693170988076922,-0.09065379216315385,0.17338559665384615,-0.043398214488323074,0.18950016315384616,-0.07872475256819231,0.19836058395384615,-0.059743071334092304,0.20777945885769225,-0.1765808750934616,0.21440606336923076,-0.17908528253730768,0.21032992436153847,-0.3129703286923077,0.19652401849999995,-0.2756575364230769,0.19771577101923074,-0.3083299783538462,0.19258605369615384,-0.2438083824769231,0.19375708006799996,-0.12319980468720004,0.19126625975199998,-0.14931749268,0.19376905517600002,-0.18009948119400002,open
3,0.24104217127368424,-0.1963955407447368,0.24035675450000002,-0.19487895763947372,0.2401164647131579,-0.1939296160289474,0.24045129475,-0.19200335854736844,0.239261663331579,-0.19147944801973682,0.240258275081579,-0.19017164129921058,0.2633694257210526,0.939588221513158,2.7156094400078956,1.1799016450447373,0.7590518067894737,-2.3678982985552626,0.29592672247631574,-0.33268712093157893,0.29137516330270263,-0.16590365023405404,0.2898135458432433,-0.16738840051108103,0.28974072431081077,-0.15802678701351353,0.2884380278702702,-0.14243893185216217,0.2882357458243243,-0.15830189059432437,open
4,-0.33656885146666665,-0.2132814788833333,-0.34190151213750003,-0.19748931885416668,-0.3392507743791666,-0.15464092255166667,-0.34060420989999995,-0.09991098404833333,-0.31110929488333344,-0.07161357879583334,-0.2632089042708334,-0.09151594162016667,-0.18861402512083328,-0.03538890839070833,-0.14597904371304352,-0.18215815669,-0.16672069384782606,-0.21794026913521738,-0.2054249904469565,-0.30661456564739126,-0.2661986110521739,-0.27689159226434784,-0.2663548079826087,-0.16744310461347828,-0.2767744445739131,-0.14000451128130437,-0.2796510713,-0.11451187134000002,-0.2775619374086956,-0.1255693120604348,open
5,-0.18342179821290328,-0.12119957708645161,-0.18147584484193555,-0.1275492760380645,-0.1791918846967742,-0.1553768920870968,-0.17434873028064518,-0.15276458247741936,-0.1707610296451613,-0.16680152154838712,-0.1579264290064516,-0.1743970169548387,-0.15127735261290323,-0.16601927725483873,-0.14904167912580646,-0.14691706503741933,-0.17655060307096776,-0.10481107650387095,-0.21337129212333336,-0.09000283812900002,-0.22995181275,-0.10470726013333334,-0.23950195311999997,-0.12018008423266667,-0.23951193238000004,-0.13174603271466667,-0.23626368713333332,-0.17156323241666663,-0.23727159118333332,-0.16904846191666667,close
6,0.040271094537419366,-0.1666132034758065,0.041101625503548386,0.17741010604129032,0.08561711957419357,0.4951075153999999,0.1865556040096774,0.18135029946580647,0.2652339270796774,0.12365254064161292,0.2974797747193549,-0.11971234721299996,0.31517684444516125,-0.13761222100870965,0.29599737351290323,-0.06550571564800002,0.29706933790322587,-0.29612774757000004,0.21922637447096774,-0.40572403446774186,0.134560502576129,-0.6173500848516129,0.09417416382099998,-0.3239363708366667,0.09026229858599999,-0.18534956359666666,0.09513716125643332,-0.07770840453791,0.10981663512733333,-0.041992675778466666,open
7,0.21592423905348831,-0.13191057427046513,0.21786671128604648,-0.14959124897534887,0.21962899344761905,-0.1227554430282381,0.21818200247619038,-0.1528820800704286,0.2265111105809524,-0.16064450945190478,0.23037450518333338,-0.15603979928428569,0.2279866136809524,-0.141541377477619,0.2235422842857143,-0.12590959821500003,0.2100061471095239,-0.12053149632142857,0.2020120566261904,-0.13576054164380955,0.1895201764761905,-0.13609555925166666,0.2153058406332619,-0.09448209490666667,0.6054124668857144,-0.035504738940564294,0.6783073098380954,-0.09242209298335716,0.6779794202619046,-0.12145814078023809,close
8,0.25133432431860464,-0.14135836933860468,0.25118463560000015,-0.12759048816953486,0.2536005419348836,-0.26289516715116273,0.28861725917209297,-0.39509119433023243,0.33840790505116286,-0.21936359849488377,0.35669777803488373,-0.1965761016055814,0.36726301680930235,-0.23712782039395347,0.3724812352372093,-0.1746310389316279,0.3379553577441861,-0.07255029367741858,0.2549790706186047,0.14225650166511628,0.19475895016744182,-0.019281995904209308,0.1899723922395349,-0.15797729847232558,0.1915979984809524,-0.1963987295880953,0.18896418980238092,-0.1682251739404762,0.18999062674523812,-0.1827521078880952,close
9,0.21240330504666677,-0.17059524536833334,0.21445404053499992,-0.15684633636783338,0.2233181076033333,-0.09187893676728333,0.26159600830000007,-0.08263565826341666,0.26627877045166665,-0.31006771087709983,0.248375999455,-0.1940389938378333,0.27611082458833336,-0.06413662719883334,0.27304470062833336,-0.29213999176516664,0.25984465027333337,-0.1947525100763333,0.29149134063333343,-0.17442977142743338,0.27383648630338986,-0.1596975682108475,0.2943235442610169,0.04530240333433898,0.30642803386101697,-0.26325425487627124,0.27978597867288124,-0.29935460752881354,0.2729053717135593,-0.13537695674918643,open
10,0.1764686480000001,-0.15262302973287667,0.17655477028082187,-0.14529853507301363,0.1832764089917808,-0.2053626721539451,0.18055740565753425,-0.14426506774945208,0.19691038575616435,-0.29623192773835627,0.21923245991232881,-0.19427135310156163,0.1944805072082192,-0.01907608450075344,0.141523508569863,-0.10318679182246575,0.1525328063945205,-0.28780629824136983,0.15958458051506844,-0.18235572083460266,0.12856825737260275,-0.1043432909813014,0.12019799219397259,-0.15832555483065752,0.12017133529589043,-0.1897540345986301,0.1176840419017808,-0.18809925653698628,0.119818644070137,-0.19307179280986303,close
11,0.7409788633631579,-0.03767034831768421,0.7472303370421052,-0.3663749614505263,0.8478802450157896,-0.6317651849105262,0.9663588674315793,-0.048329760912421006,0.8554993583054055,0.3650543790271622,0.8303718814243244,-0.29954331268459466,0.8964938395675675,-0.22697260263297295,0.8761604474054054,0.12387753048154057,0.8094195061729728,-0.013722814612189188,0.7705206669999999,0.1029656116293027,0.7180891583405405,0.13927524051783785,0.6887218496027028,0.15330552384299995,0.6843161464459462,-0.06824591971718917,0.6853235110783782,-0.08103823687945945,0.6868325352027028,-0.10781633531810811,close
12,0.10381390510787235,-0.17766458713531916,0.10668983946510638,-0.24787178202127658,0.16843165944893618,-0.5073874355851062,0.22038638500851065,-0.12768766362914893,0.24531703451086964,-0.24069295468913038,0.2569244185804348,-0.056149540772586964,0.19235326020869564,0.09181450553847822,0.15911911011304344,-0.16306308249543477,0.1347491355580435,0.0017995187517391305,0.09078620910739128,0.0344316598676087,0.0592572087828261,-0.06147650677652173,0.04608134725804347,0.05556054820286958,0.038238959934782615,-0.0842129218096087,0.03839841096391305,-0.1367113594341304,0.03974886355204347,-0.1422498421052174,close
13,0.29908915201851854,-0.10326304118333332,0.30367406210000003,-0.2651818847574074,0.34980590820370366,-0.5388405863444444,0.41844650268148154,-0.3393055216518519,0.47834757878846157,-0.2239170544003846,0.49017298771153833,-0.12104060246399999,0.4630966010384615,-0.052252878046896156,0.4092604769230769,0.031221612785307693,0.3534496131307693,0.005290920550769231,0.3021697117653846,0.06611635648057693,0.25880028357692303,0.09508112392965379,0.24095278225384614,0.007461406999615385,0.23786689171538455,-0.10552479083230767,0.2371645061730769,-0.11250834537769229,0.23905288696153845,-0.13036736121807693,close
14,0.29041322544857134,-0.16146922302557143,0.28844799539420296,-0.15674578459695648,0.291897344173913,-0.1372038136368116,0.29199930606086955,-0.14155997235108692,0.31205108642318846,-0.0877306067429435,0.3114566703463769,-0.2477066305377246,0.311046653415942,-0.1767086194930435,0.320960819415942,-0.07826984571265216,0.3269570458478262,-0.23258373094782597,0.3397586855681159,-0.04841236943568697,0.3407891514043476,-0.2676217386057971,0.34220360133913025,-0.013777870509684058,0.36442261405652177,-0.24585613085146957,0.3483148060652173,-0.053458397909376815,0.36248316889565213,-0.2836123988914491,open
15,0.2856473725448275,-0.12801482628448274,0.2884180886392857,-0.12884456635000002,0.28995239802857137,-0.13508337838,0.2885570853142857,-0.12370168958178572,0.2879209082464286,-0.12629985809464284,0.2943040629714286,-0.4361020496857142,0.6605282102678572,-2.161451666642857,1.6257210813571426,-0.6106177139739285,0.8768925639392859,1.562755590210714,0.319809951775,0.4077520751972678,0.2607310213428572,-0.020122440882928576,0.23920257568928574,-0.047969888959214294,0.22977218629285717,-0.0031541551779285673,0.22879386356428572,-0.18202683039642856,0.22964388166071428,-0.17059702736499996,close
16,0.4470068081939395,-0.19048116510909094,0.4467890791515151,-0.18884819724545457,0.4464488775090909,-0.1868614196848485,0.4464851656757576,-0.17282696810909087,0.4454600247484849,-0.17249130248454547,0.44888018521818185,0.33016342162363643,2.0872595215090906,3.0959664501272735,2.2229273985454547,-2.486760573021212,0.6645181274393941,-1.4128891545757578,0.5108603876242424,-0.3367905495373031,0.506251789439394,-0.08496422507757576,0.5050270635424242,-0.16358709161545457,0.5063742620363635,-0.1949446105939394,0.5063969421363637,-0.1369787875157576,0.5067099276454545,-0.12681809858372728,open
17,0.08880718497441861,-0.13525246199534882,0.09978667858069763,-0.374434150872093,0.15955425175116278,-0.4344071108837208,0.2148207198790697,-0.11537867346480232,0.11307068226325583,0.16614055545200004,0.10729200141186046,-0.3702045742269767,0.13035798893534886,-0.18419719252062788,0.12375776068348834,-0.1894293354841861,0.10786638836255814,-0.1363594622960465,0.07905305019813952,-0.023838799057400016,0.04386948721833333,-0.11780145917690475,0.03690539768809523,-0.1552521514880952,0.03162708827404762,-0.12431291852738091,0.03239335196404762,-0.1644116755928571,0.028376704624904745,-0.19637734549880947,close
18,0.17126260756874997,-0.1245877933465625,0.173489227296875,-0.17180990695625004,0.205012736325,-0.7126539659531251,0.42530775546875,-0.8099376010906251,0.680162158009375,-0.428385729790625,0.685742740640625,0.04067323207643749,0.34437293530624985,0.6551734972000001,0.155040092459375,0.021007876390375,0.11948902130062503,0.1297005987123438,0.1104843091971875,-0.09542655944750005,0.11172391891468747,-0.174223637583125,0.11079771995562504,-0.170696597103125,0.11341259479812499,-0.16912486553124997,0.11016154288406249,-0.17574391365312497,0.11372962705677421,-0.16708641297774193,close
19,0.2513127582804878,-0.20073622540487798,0.2515683243926829,-0.06610399943967073,0.2788810395,0.1109923609278049,0.3684934699829268,-0.024333544473146354,0.40754762230975605,-0.18378489052565847,0.4245646741853659,-0.06861950013846341,0.46526175150487803,-0.26391216743975604,0.3945906944325,-0.3756513290375,0.344201728815,-0.29686267089499996,0.324367973325,-0.23523208236499998,0.3172128524749999,-0.25733362197250004,0.31287562179250006,-0.16671955490249996,0.3139122161825,-0.14236894225024999,0.308968746185,-0.13709989930175,0.30997914505249996,-0.11030561827975001,open
20,0.34739600734473675,-0.14966114646947368,0.3482705045947368,-0.1444141628868421,0.3579017920315789,-0.38293920014473687,0.41376719825789476,-0.42602197747894743,0.48192485912432426,-0.29185254896216206,0.5264592763513515,-0.20379107913537836,0.49596727938378365,-0.1164497334294865,0.4773856498027028,-0.1577395464962703,0.4234087062486486,0.0014726133623189318,0.3289065757918919,0.14321164929772973,0.28943730122162165,-0.048365639351189184,0.28466749036486483,-0.13066611625621624,0.285848817572973,-0.18722822447027027,0.28550898371621625,-0.18607117111081078,0.28734570478378374,-0.18459855775621617,close
21,0.3230261802625001,-0.15982805251944446,0.32014883041527775,-0.15905050277361113,0.32310310364027783,-0.11876552581708331,0.33608236312777773,-0.10422285080041666,0.3331010627791668,-0.19660573959084726,0.3495190048222223,-0.046690406797936096,0.3856023025458334,-0.27739606857681953,0.35734914215774644,-0.19967842854281687,0.3591116741380282,-0.1014889526377464,0.38066895819999996,-0.06277860614579578,0.39107759502957734,-0.22008880186245067,0.3773589400211268,-0.1480569028206831,0.4057323316154931,-0.08150023769191547,0.3884569882690141,-0.30118846409957756,0.38407806611267603,-0.11176476706746484,open
22,0.0871052273856818,-0.17753422477272726,0.08448907678840908,-0.18245013843863642,0.08181509191295454,-0.015237631365063646,0.1080820603845455,-0.11550185810811366,0.1437590061525,0.01541453621220455,0.16438258326488375,-0.1352037261264651,0.15487560892790697,-0.4083960848069767,0.15759089270674412,0.12110513731599998,0.22817782734534883,-0.16217902605348836,0.20384122626744186,-0.310597133187907,0.15080964554418602,-0.2882517402119301,0.12870445074116277,-0.30532321663720935,0.11934020286302319,-0.2077679443334884,0.11932279719976747,-0.08529124060395347,0.1174325419627907,-0.14083619937860464,open
23,0.21241257149714285,5.559866837142602e-05,0.2587733067131429,0.28160725185142865,0.3795036751885714,0.13475406320039995,0.41139592635142846,-0.21606069946251713,0.4122683977399999,-0.07841978237274287,0.4354444885257142,-0.013343680251771434,0.48913997105999985,-0.0669279654333143,0.4526629682257143,-0.3552027805914285,0.36986372157428576,-0.38398578316571425,0.33488360596285716,-0.2355116795114286,0.32517522321999986,-0.29624253190571426,0.3155482258529413,-0.14422948501070584,0.3127745819000001,-0.04515316233920588,0.3165784364529411,-0.09926123225941179,0.31417461170294125,-0.09804170944588239,open
24,-0.12390068054444445,-0.11881126403333332,-0.12604621886111114,-0.08619575500111112,-0.1234183502161111,-0.43247566222777784,-0.09639953613444445,-0.8475541686777778,0.04063217162755556,-1.5428832246666668,0.3851657104444445,-1.3701590728,0.7561657804764705,-0.9924450235058825,0.9862373441882353,-0.4146993928875294,0.9763226677176471,0.009826624258176478,0.7368471302358824,0.31355384377764706,0.5071277752805883,1.7997691256235293,-0.10615571864058823,1.8317408753058826,-0.1406809818047059,0.18004911537647067,-0.13426197725764707,-0.38410125737705886,-0.11644901949470589,-0.20813776352882352,close
25,-0.19036930357142862,-0.18390863146357142,-0.10867133821589288,-0.5263376181446431,-0.14843240465624996,0.25975537164232143,-0.19115249633214287,-0.33989497048930356,-0.16271698542857144,-0.02246667317732138,-0.20971389771090915,-0.14333647571636363,-0.1805871942709091,-0.30592836414181807,-0.19516959728363636,-0.029415194423727264,-0.1932753545618182,-0.4023115705981818,-0.16419491854181822,-0.12242087901421814,-0.24081104902363634,0.10255582497090908,-0.25653108631454546,-0.17486908513818183,-0.25458785456363636,-0.1869802634527273,-0.25511312588,-0.17929714965818183,-0.2545007629436364,-0.17628160233818183,close
26,0.39254279396969693,-0.20068721424242422,0.411612229790909,-0.3949604936060607,0.4466711425818182,-0.35795109141515163,0.49898508244848483,-0.3099055480999998,0.5236338251393938,-0.16747446233848481,0.516090420809091,-0.1378179515578788,0.38281302711818166,-0.0665933366303879,0.2450767239606061,-0.1193064464166667,0.24671876386515154,-0.1368971391155152,0.3060136413454545,-0.046045157688121216,0.18511958729424238,-0.019037683655887875,-0.07380107532593938,0.04024812178479394,-0.11799681187125001,-0.09370046138778126,-0.09552011490718748,-0.19235936164418754,-0.08531789302937502,-0.1801223087325,close
27,0.19519409178695654,-0.1768995268486957,0.203433479626087,-0.4412563158173912,0.26118729301304344,-0.8276744942043479,0.3854484558086956,-0.6633032624608697,0.5077896980652173,-0.44312417070869575,0.5703465669130435,-0.2514705425695652,0.5443462869434782,-0.06088426009656521,0.4900060272181818,-0.07172130931590909,0.4084324784681818,0.10642187639109091,0.2877425453727272,0.2589750948863636,0.17934069546363632,0.3855369082318181,0.13725094881454544,0.19631675720818184,0.13331821788636364,-0.15699625188995456,0.13340667030454545,-0.22098817998181816,0.1356656091818182,-0.19506481517772725,close
28,0.21266886392592596,-0.11763315836666667,0.21472569783703702,-0.14131169636444443,0.21369450886666672,-0.1885412597703704,0.2477071126333333,-0.9301213582481481,0.519286804188889,-1.0346761576592594,0.814162495937037,-0.4214347330759259,0.7988498942074075,-0.126880594888863,0.5822392273000001,0.7128232319525926,0.2425456237851852,0.3140746561722223,0.17792444864814813,0.09740300496677777,0.15320917764814818,0.018988291422081475,0.15701237995555553,-0.18000900268259265,0.1566908264259259,-0.17510808308888887,0.1527918830269231,-0.2036342327384616,0.15534234853076925,-0.18854445824834618,close
29,0.38193402497608686,-0.18258119002608691,0.37886215210434776,-0.17781392967826087,0.3840524457826087,-0.09330163042978261,0.40066789376739126,0.04495542775126086,0.488031799322222,0.09983239746255555,0.5816604309044442,-0.128782196042,0.586536956782222,-0.16188668823117772,0.5542574157733332,-0.282366149904,0.50641357422,-0.29867224120222213,0.4650994873044445,-0.27480520629555555,0.4469073181266668,-0.2506454467688889,0.44310855103111096,-0.12832980346644443,0.44282247925111123,-0.12961712645933332,0.44291561888888875,-0.1340645446813333,0.44506448364444445,-0.1203464050326667,open
30,0.10611628656782605,-0.1900135604260869,0.10351951267217392,-0.18206053360000002,0.10688425479130434,-0.03162336929808696,0.11414741183999999,0.2678321705656521,0.23216069760826083,0.701031328273913,0.5471383069913043,0.9905358222478261,1.394714892830435,0.7072531725130434,1.457864008347826,-1.0418790534782607,0.9122095721347824,-1.0916147580391304,0.5414921430954546,-1.30310155005,0.39538914768181804,-0.6232085765454545,0.3849517614227272,-0.3010036052363636,0.37979430458636365,-0.14438837918,0.38522392273181816,-0.0742319974055,0.3854688679090909,-0.08855448637,open
31,0.4100760560118644,-0.19146202216271183,0.41026633828474585,-0.18819170419152548,0.41245077876949143,-0.1920074980135593,0.41136236417457656,-0.1898484285050848,0.4113623641728813,-0.18706777023050852,0.4115704061271187,-0.17983196969745768,0.4457856957389829,0.28263006437135596,0.7217355838135591,-0.020464224085593227,0.7300014457067795,-0.24085676290203392,0.5883248772033898,-0.4985395528491526,0.48458805665593213,-0.32647871114576266,0.47265608965593214,-0.1414659894498305,0.4733596091431033,-0.16128701571551723,0.4733002498189654,-0.13429659087189652,0.47300087238275873,-0.12921491689206901,open
